Category,Country,Customer ID,Order,Product ID,Return Status,Review Rating,Shipping Method,Discount,Price,Profit,Quantity,Returned Quantity,Shipping Cost,Total Sales
Sports,Germany,9279,7/14/2023,256,No,5,Express,9.00%,$750.6,"$1,160",6,0,$37.9,$4K
Sports,Germany,2396,01/06/2023,799,No,5,Express,29.00%,$65.3,$40,6,0,$25.2,$0K
Sports,Germany,7916,8/27/2023,495,No,5,Express,15.00%,$87.3,$38,5,3,$30.0,$0K
Sports,Germany,6508,01/09/2023,469,No,5,Express,29.00%,$987.2,$201,1,5,$29.3,$1K
Sports,Germany,2005,6/27/2023,834,No,5,Express,12.00%,$839.2,$845,10,5,$6.6,$7K
Sports,UK,3116,03/01/2023,921,No,1,Express,15.00%,$99.1,$36,2,3,$49.7,$0K
Sports,UK,3684,06/02/2023,284,No,1,Express,28.00%,$551.9,$366,8,4,$33.9,$3K
Sports,UK,1081,10/04/2023,391,No,2,Express,32.00%,$910.3,$301,2,0,$45.5,$1K
Sports,UK,8835,06/10/2023,855,No,2,Express,38.00%,$875.3,$761,8,0,$9.3,$4K
Sports,UK,3327,11/27/2023,588,No,2,Express,19.00%,$958.7,$545,3,1,$37.0,$2K
Sports,UK,9239,1/21/2023,272,No,2,Express,26.00%,$414.7,$175,2,2,$7.3,$1K
Sports,UK,7290,10/26/2023,265,No,3,Express,15.00%,$371.0,$627,8,0,$34.5,$3K
Sports,UK,1963,4/24/2023,556,No,3,Express,14.00%,$478.1,$102,1,2,$18.0,$0K
Sports,UK,9971,11/06/2023,551,No,5,Express,16.00%,$348.5,$115,3,4,$41.0,$1K
Sports,USA,9257,10/09/2023,357,No,1,Express,32.00%,$624.5,$283,3,5,$48.8,$1K
Sports,USA,3453,5/23/2023,414,No,2,Express,7.00%,$336.5,$202,4,3,$30.2,$1K
Sports,USA,6398,8/17/2023,697,No,2,Express,40.00%,$984.2,$210,2,4,$22.6,$1K
Sports,USA,2346,01/09/2023,365,No,2,Express,17.00%,$993.6,"$1,046",5,5,$31.5,$4K
Sports,USA,3758,7/23/2023,178,No,2,Express,32.00%,$634.6,$532,10,5,$4.2,$4K
Sports,USA,3687,1/14/2023,288,No,3,Express,26.00%,$830.6,$166,1,0,$48.7,$1K
Sports,USA,6326,10/04/2023,64,No,3,Express,25.00%,$334.3,$296,4,2,$21.3,$1K
Sports,USA,6041,06/05/2023,737,No,3,Express,30.00%,$936.3,$868,5,2,$30.6,$3K
Sports,USA,4926,2/15/2023,804,No,3,Express,37.00%,$365.9,$241,7,2,$48.1,$2K
Sports,USA,7458,10/01/2023,983,No,3,Express,18.00%,$711.6,"$1,457",10,2,$37.2,$6K
Sports,USA,9673,4/13/2023,753,No,4,Express,9.00%,$107.7,$117,4,1,$27.1,$0K
Sports,USA,6926,02/04/2023,18,No,4,Express,35.00%,$794.5,$329,3,2,$2.8,$2K
Sports,USA,4842,5/28/2023,39,No,4,Express,15.00%,$634.9,$791,5,3,$13.9,$3K
Sports,USA,3259,08/01/2023,81,No,4,Express,35.00%,$815.6,"$1,089",9,4,$2.7,$5K
Sports,USA,9010,07/05/2023,484,No,5,Express,14.00%,$187.4,$190,6,0,$42.6,$1K
Books,Canada,6877,5/14/2023,798,No,1,Express,11.00%,$216.4,$111,3,3,$31.4,$1K
Books,Canada,8787,03/02/2023,126,No,1,Express,7.00%,$196.8,$114,3,4,$4.1,$1K
Books,Canada,4574,7/26/2023,858,No,1,Express,12.00%,$253.6,$314,5,4,$22.2,$1K
Books,Canada,7233,11/20/2023,237,No,2,Express,36.00%,$280.8,$347,9,0,$12.8,$2K
Books,Canada,3104,7/24/2023,317,No,2,Express,29.00%,$734.1,$510,8,4,$14.0,$4K
Books,Canada,1465,09/05/2023,993,No,2,Express,11.00%,$257.4,$50,1,5,$22.2,$0K
Books,Canada,7757,03/09/2023,696,No,3,Express,22.00%,$478.3,$202,3,0,$2.0,$1K
Books,Canada,5156,12/16/2023,247,No,3,Express,10.00%,$574.2,$613,7,5,$45.9,$4K
Books,Canada,3801,7/20/2023,756,No,3,Express,29.00%,$682.6,$544,10,5,$40.1,$5K
Books,Canada,8370,3/18/2023,818,No,4,Express,20.00%,$466.8,$381,4,0,$5.4,$1K
Books,Canada,5209,10/10/2023,764,No,4,Express,6.00%,$977.0,$403,2,2,$34.1,$2K
Books,Canada,9232,1/27/2023,941,No,4,Express,27.00%,$618.9,$202,2,3,$22.1,$1K
Books,Canada,3969,4/18/2023,886,No,4,Express,27.00%,$561.4,"$1,189",10,3,$33.4,$4K
Books,Canada,3812,06/05/2023,343,No,5,Express,11.00%,$175.9,$120,3,0,$14.1,$0K
Books,Canada,9114,4/23/2023,506,No,5,Express,28.00%,$10.6,$15,7,3,$34.1,$0K
Books,Canada,4200,9/23/2023,17,No,5,Express,11.00%,$218.1,$69,3,5,$9.4,$1K
Books,France,2236,1/28/2023,111,No,1,Express,18.00%,$124.5,$106,8,5,$43.7,$1K
Books,France,6651,6/17/2023,543,No,2,Express,34.00%,$363.1,$368,7,4,$11.4,$2K
Books,France,5578,05/02/2023,351,No,3,Express,32.00%,$412.1,$303,5,3,$23.0,$1K
Books,France,1270,11/20/2023,975,No,3,Express,19.00%,$507.8,$527,9,3,$25.6,$4K
Books,France,7412,03/07/2023,475,No,4,Express,31.00%,$806.5,$410,3,2,$40.2,$2K
Books,France,1729,02/12/2023,80,No,5,Express,33.00%,$583.8,$386,8,0,$32.3,$3K
Books,France,4626,6/18/2023,767,No,5,Express,26.00%,$757.2,$56,1,3,$45.6,$1K
Books,Germany,5389,9/23/2023,158,No,1,Express,31.00%,$741.6,$377,6,0,$5.2,$3K
Books,Germany,9178,7/20/2023,832,No,1,Express,38.00%,$680.4,$659,8,3,$2.7,$3K
Books,Germany,4748,02/01/2023,473,No,1,Express,15.00%,$216.9,$446,9,4,$12.5,$2K
Books,Germany,7407,02/06/2023,479,No,2,Express,19.00%,$357.7,$316,6,2,$27.9,$2K
Books,Germany,6362,5/18/2023,603,No,2,Express,15.00%,$826.3,$308,3,3,$17.9,$2K
Books,Germany,1330,9/23/2023,50,No,3,Express,22.00%,$234.3,$140,5,1,$48.9,$1K
Books,Germany,7806,10/14/2023,750,No,3,Express,23.00%,$978.6,$327,3,2,$22.7,$2K
Books,Germany,4639,8/15/2023,356,No,3,Express,31.00%,$71.6,$65,8,2,$33.3,$0K
Books,Germany,2134,8/21/2023,908,No,3,Express,22.00%,$682.0,$803,8,3,$5.9,$4K
Books,Germany,7092,2/28/2023,572,No,4,Express,26.00%,$868.9,$455,5,1,$17.9,$3K
Books,Germany,4212,05/09/2023,712,No,4,Express,7.00%,$303.8,$376,6,1,$48.9,$2K
Books,Germany,7121,10/03/2023,642,No,4,Express,6.00%,$787.3,$671,4,3,$17.0,$3K
Books,Germany,5849,02/02/2023,302,No,4,Express,26.00%,$100.9,$69,5,5,$40.5,$0K
Books,Germany,3561,6/23/2023,19,No,4,Express,31.00%,$791.0,$960,7,5,$10.8,$4K
Books,Germany,2760,7/21/2023,835,No,5,Express,6.00%,$197.8,$234,6,0,$49.6,$1K
Books,Germany,8890,02/01/2023,466,No,5,Express,17.00%,$212.7,$278,9,2,$31.5,$2K
Books,Germany,4009,04/06/2023,194,No,5,Express,40.00%,$660.1,$430,9,5,$43.5,$4K
Books,UK,5922,11/14/2023,102,No,1,Express,19.00%,$895.0,"$1,141",7,1,$36.4,$5K
Books,UK,8617,11/07/2023,607,No,1,Express,16.00%,$813.8,"$1,269",7,3,$41.0,$5K
Books,UK,6756,10/03/2023,848,No,1,Express,19.00%,$692.1,$718,8,3,$18.4,$4K
Books,UK,8367,2/21/2023,395,No,2,Express,13.00%,$754.9,"$1,018",7,4,$5.6,$5K
Books,UK,1466,1/18/2023,907,No,2,Express,22.00%,$616.6,$540,4,5,$8.9,$2K
Books,UK,6793,8/20/2023,775,No,3,Express,9.00%,$403.9,$443,7,0,$45.6,$3K
Books,UK,9730,05/06/2023,68,No,3,Express,8.00%,$838.8,$305,3,3,$15.3,$2K
Books,UK,4680,4/13/2023,828,No,3,Express,33.00%,$554.4,$315,5,5,$46.1,$2K
Books,UK,5307,05/06/2023,402,No,3,Express,7.00%,$263.9,$443,8,5,$39.1,$2K
Books,UK,9545,12/02/2023,316,No,4,Express,18.00%,$983.4,"$1,864",8,0,$39.7,$6K
Books,UK,7282,11/09/2023,516,No,4,Express,28.00%,$514.7,$885,9,1,$31.4,$3K
Books,UK,8787,02/07/2023,904,No,4,Express,23.00%,$322.1,$57,2,2,$29.8,$0K
Books,UK,8559,11/02/2023,942,No,4,Express,29.00%,$52.5,$50,7,3,$22.6,$0K
Books,UK,5358,07/11/2023,513,No,5,Express,31.00%,$94.9,$49,3,0,$14.2,$0K
Books,UK,8294,10/09/2023,646,No,5,Express,13.00%,$228.7,$49,2,2,$12.7,$0K
Books,UK,8052,12/22/2023,663,No,5,Express,9.00%,$533.8,$904,8,2,$18.7,$4K
Books,UK,8816,01/06/2023,854,No,5,Express,12.00%,$274.1,$427,9,5,$25.3,$2K
Books,USA,9864,11/03/2023,994,No,1,Express,27.00%,$562.0,$278,4,0,$6.5,$2K
Books,USA,1421,9/23/2023,497,No,1,Express,23.00%,$436.8,$633,9,3,$34.1,$3K
Books,USA,5009,8/17/2023,700,No,1,Express,26.00%,$153.4,$103,5,4,$25.3,$1K
Books,USA,4330,1/16/2023,328,No,2,Express,25.00%,$641.0,$665,5,0,$24.2,$2K
Books,USA,7375,11/06/2023,988,No,2,Express,35.00%,$685.7,$47,1,2,$43.3,$0K
Books,USA,1744,1/17/2023,586,No,2,Express,35.00%,$784.6,$938,8,4,$13.3,$4K
Books,USA,6724,3/27/2023,742,No,3,Express,30.00%,$660.0,"$1,132",10,1,$27.8,$5K
Books,USA,2332,11/28/2023,267,No,3,Express,16.00%,$506.6,$863,8,2,$48.6,$3K
Books,USA,8400,03/03/2023,76,No,3,Express,34.00%,$828.4,$475,5,3,$39.9,$3K
Books,USA,3657,04/11/2023,635,No,4,Express,21.00%,$563.6,$151,2,1,$37.9,$1K
Books,USA,8571,11/08/2023,440,No,4,Express,25.00%,$922.3,$136,1,4,$45.7,$1K
Books,USA,7677,5/13/2023,485,No,5,Express,34.00%,$526.4,$389,9,0,$43.2,$3K
Books,USA,5494,2/27/2023,697,No,5,Express,18.00%,$53.5,$10,2,4,$31.9,$0K
Clothing,Canada,6902,1/24/2023,299,No,1,Express,37.00%,$945.6,$713,10,2,$26.7,$6K
Clothing,Canada,6017,03/05/2023,724,No,1,Express,9.00%,$317.2,$40,1,3,$2.2,$0K
Clothing,Canada,3746,5/22/2023,22,No,1,Express,22.00%,$87.2,$148,10,4,$13.9,$1K
Clothing,Canada,8900,5/27/2023,898,No,2,Express,26.00%,$386.0,$399,8,1,$13.3,$2K
Clothing,Canada,7888,6/27/2023,672,No,2,Express,18.00%,$972.5,"$1,557",8,2,$9.9,$6K
Clothing,Canada,8400,10/24/2023,66,No,2,Express,19.00%,$553.2,$102,1,4,$19.8,$0K
Clothing,Canada,6416,12/14/2023,284,No,2,Express,17.00%,$876.7,"$1,181",8,5,$7.1,$6K
Clothing,Canada,9182,11/07/2023,590,No,3,Express,37.00%,$514.6,$93,1,0,$4.3,$0K
Clothing,Canada,7786,8/27/2023,372,No,3,Express,38.00%,$367.8,$59,2,1,$5.9,$0K
Clothing,Canada,8509,11/23/2023,458,No,3,Express,14.00%,$222.6,$261,5,1,$24.4,$1K
Clothing,Canada,4305,9/24/2023,391,No,3,Express,23.00%,$85.0,$35,5,1,$10.0,$0K
Clothing,Canada,7540,3/27/2023,852,No,3,Express,12.00%,$766.9,$777,6,2,$38.5,$4K
Clothing,Canada,9647,5/23/2023,63,No,4,Express,24.00%,$12.7,$15,9,0,$27.1,$0K
Clothing,Canada,3176,1/18/2023,282,No,4,Express,34.00%,$508.1,$346,4,2,$14.1,$1K
Clothing,Canada,2380,09/04/2023,274,No,4,Express,14.00%,$429.4,$272,7,2,$31.9,$3K
Clothing,Canada,1140,2/19/2023,101,No,4,Express,6.00%,$350.7,$130,3,4,$38.0,$1K
Clothing,Canada,1138,3/18/2023,637,No,4,Express,24.00%,$487.6,$156,2,5,$47.4,$1K
Clothing,Canada,6852,8/17/2023,314,No,5,Express,11.00%,$616.0,"$1,120",8,3,$36.4,$4K
Clothing,Canada,5673,6/26/2023,394,No,5,Express,35.00%,$277.5,$104,4,5,$40.5,$1K
Clothing,Canada,9364,09/04/2023,182,No,5,Express,36.00%,$148.8,$154,9,5,$5.5,$1K
Clothing,France,8951,09/05/2023,761,No,1,Express,24.00%,$834.4,$606,7,2,$9.7,$4K
Clothing,France,4227,6/16/2023,232,No,2,Express,28.00%,$537.0,$455,8,1,$35.3,$3K
Clothing,France,4762,09/03/2023,882,No,2,Express,27.00%,$709.0,$350,4,3,$41.1,$2K
Clothing,France,9751,01/05/2023,775,No,2,Express,23.00%,$931.2,"$1,659",9,5,$46.8,$6K
Clothing,France,4819,02/07/2023,241,No,3,Express,24.00%,$642.3,$571,6,0,$22.6,$3K
Clothing,France,5775,2/16/2023,98,No,3,Express,8.00%,$979.5,$525,2,1,$9.2,$2K
Clothing,France,7596,04/06/2023,560,No,3,Express,14.00%,$899.4,"$1,218",6,4,$41.3,$5K
Clothing,France,9700,3/27/2023,354,No,4,Express,38.00%,$797.9,$411,4,1,$48.0,$2K
Clothing,France,4000,9/22/2023,644,No,4,Express,33.00%,$472.5,$438,9,1,$31.6,$3K
Clothing,France,3693,11/04/2023,136,No,4,Express,12.00%,$492.4,$225,4,2,$37.2,$2K
Clothing,France,4805,05/09/2023,605,No,4,Express,22.00%,$208.1,$220,5,2,$46.7,$1K
Clothing,France,8324,10/15/2023,958,No,4,Express,33.00%,$12.0,$2,1,3,$7.0,$0K
Clothing,France,3364,6/18/2023,895,No,5,Express,40.00%,$775.5,$276,5,3,$31.4,$2K
Clothing,Germany,4452,01/06/2023,35,No,1,Express,39.00%,$987.2,$165,2,3,$32.1,$1K
Clothing,Germany,9231,03/02/2023,647,No,1,Express,6.00%,$591.2,$784,8,3,$45.1,$4K
Clothing,Germany,6080,08/09/2023,297,No,2,Express,15.00%,$369.5,$56,1,1,$5.1,$0K
Clothing,Germany,7880,2/22/2023,330,No,2,Express,17.00%,$618.7,$128,1,3,$9.4,$1K
Clothing,Germany,2661,5/19/2023,93,No,3,Express,34.00%,$334.9,$307,10,0,$14.0,$2K
Clothing,Germany,1356,06/06/2023,532,No,3,Express,37.00%,$357.4,$89,2,3,$31.6,$0K
Clothing,Germany,5669,06/05/2023,198,No,3,Express,26.00%,$875.3,$398,5,4,$11.7,$3K
Clothing,Germany,4589,01/11/2023,495,No,5,Express,30.00%,$250.4,$262,9,1,$12.6,$2K
Clothing,Germany,6901,9/27/2023,889,No,5,Express,26.00%,$720.2,$322,6,5,$37.7,$3K
Clothing,UK,9155,7/23/2023,4,No,1,Express,28.00%,$839.9,"$1,488",10,2,$27.0,$6K
Clothing,UK,2203,11/04/2023,74,No,1,Express,28.00%,$745.4,"$1,037",10,3,$9.7,$5K
Clothing,UK,3397,6/25/2023,181,No,1,Express,29.00%,$481.5,$220,6,4,$32.6,$2K
Clothing,UK,2395,5/23/2023,640,No,2,Express,32.00%,$24.9,$15,5,0,$49.8,$0K
Clothing,UK,2898,7/16/2023,457,No,2,Express,36.00%,$980.7,"$1,462",8,0,$22.2,$5K
Clothing,UK,1979,08/06/2023,40,No,2,Express,20.00%,$926.5,$653,3,3,$34.3,$2K
Clothing,UK,1478,9/20/2023,332,No,2,Express,16.00%,$72.3,$37,5,5,$25.5,$0K
Clothing,UK,9246,11/25/2023,300,No,2,Express,18.00%,$425.0,$355,6,5,$13.6,$2K
Clothing,UK,5775,12/15/2023,364,No,3,Express,12.00%,$678.7,$840,5,1,$12.3,$3K
Clothing,UK,9881,9/14/2023,276,No,3,Express,10.00%,$41.3,$39,6,5,$22.0,$0K
Clothing,UK,4881,11/04/2023,946,No,4,Express,25.00%,$135.1,$179,7,0,$46.4,$1K
Clothing,UK,6202,12/10/2023,418,No,4,Express,24.00%,$509.9,$801,8,1,$31.6,$3K
Clothing,UK,4508,10/23/2023,393,No,4,Express,28.00%,$364.6,$314,5,3,$21.8,$1K
Clothing,UK,6650,6/24/2023,33,No,4,Express,14.00%,$235.2,$306,9,3,$42.8,$2K
Clothing,UK,2492,09/03/2023,70,No,5,Express,30.00%,$441.6,$66,1,1,$11.6,$0K
Clothing,UK,2705,07/08/2023,225,No,5,Express,11.00%,$675.4,"$1,369",8,3,$43.8,$5K
Clothing,UK,2449,12/03/2023,203,No,5,Express,8.00%,$35.4,$17,2,5,$46.5,$0K
Clothing,USA,6074,6/18/2023,934,No,1,Express,21.00%,$176.0,$214,9,4,$35.7,$1K
Clothing,USA,2802,03/08/2023,710,No,2,Express,8.00%,$581.8,$233,4,2,$16.5,$2K
Clothing,USA,5829,7/20/2023,226,No,2,Express,35.00%,$974.1,$184,1,3,$7.6,$1K
Clothing,USA,7680,3/15/2023,517,No,3,Express,19.00%,$387.0,$469,9,1,$24.4,$3K
Clothing,USA,6057,12/24/2023,215,No,3,Express,8.00%,$95.6,$39,4,2,$38.1,$0K
Clothing,USA,4933,06/07/2023,412,No,3,Express,17.00%,$976.5,"$1,674",7,2,$46.7,$6K
Clothing,USA,9147,07/10/2023,761,No,4,Express,26.00%,$920.9,$862,9,1,$43.8,$6K
Clothing,USA,7023,1/17/2023,12,No,4,Express,20.00%,$365.9,$151,2,2,$10.6,$1K
Clothing,USA,3024,8/23/2023,384,No,4,Express,23.00%,$191.5,$235,7,5,$24.1,$1K
Clothing,USA,2015,9/19/2023,63,No,5,Express,11.00%,$932.1,"$1,915",8,1,$11.5,$7K
Clothing,USA,5457,9/17/2023,922,No,5,Express,36.00%,$627.5,$102,1,2,$19.6,$0K
Electronics,Canada,5419,12/08/2023,465,No,1,Express,21.00%,$438.5,$551,6,0,$19.0,$2K
Electronics,Canada,6274,11/27/2023,568,No,1,Express,38.00%,$549.2,$309,8,3,$3.8,$3K
Electronics,Canada,5291,6/21/2023,205,No,1,Express,21.00%,$141.8,$113,9,4,$2.1,$1K
Electronics,Canada,5574,8/26/2023,826,No,2,Express,31.00%,$170.6,$48,2,3,$41.4,$0K
Electronics,Canada,7312,03/12/2023,144,No,2,Express,30.00%,$682.8,"$1,283",9,3,$34.4,$4K
Electronics,Canada,5968,02/03/2023,769,No,2,Express,14.00%,$901.9,$304,3,5,$28.8,$2K
Electronics,Canada,6379,1/23/2023,982,No,2,Express,31.00%,$926.5,"$1,367",8,5,$17.6,$5K
Electronics,Canada,2175,07/10/2023,358,No,3,Express,36.00%,$663.3,$860,10,0,$48.7,$4K
Electronics,Canada,9343,1/26/2023,752,No,3,Express,15.00%,$167.3,$99,3,2,$34.7,$0K
Electronics,Canada,7173,9/17/2023,576,No,3,Express,25.00%,$236.9,$318,9,5,$18.4,$2K
Electronics,Canada,9863,2/21/2023,231,No,4,Express,14.00%,$962.8,"$1,204",7,2,$43.2,$6K
Electronics,Canada,8268,05/12/2023,350,No,4,Express,17.00%,$467.3,$380,4,3,$13.0,$2K
Electronics,Canada,3939,07/12/2023,338,No,5,Express,11.00%,$625.4,$699,5,2,$15.8,$3K
Electronics,Canada,6396,11/23/2023,152,No,5,Express,10.00%,$999.3,$868,8,3,$17.0,$7K
Electronics,France,3267,06/02/2023,629,No,1,Express,14.00%,$521.0,$968,10,4,$22.4,$4K
Electronics,France,3061,10/08/2023,323,No,1,Express,37.00%,$365.6,$170,6,5,$22.7,$1K
Electronics,France,6257,8/19/2023,560,No,3,Express,18.00%,$351.4,$593,7,0,$4.0,$2K
Electronics,France,6558,1/13/2023,819,No,3,Express,30.00%,$171.0,$198,7,0,$48.7,$1K
Electronics,France,9224,10/11/2023,450,No,3,Express,13.00%,$909.0,$158,1,1,$5.7,$1K
Electronics,France,5070,05/06/2023,789,No,3,Express,13.00%,$210.2,$242,5,3,$27.2,$1K
Electronics,France,5799,8/20/2023,537,No,4,Express,37.00%,$268.1,$87,5,5,$4.9,$1K
Electronics,France,7168,9/25/2023,128,No,5,Express,18.00%,$92.7,$76,5,1,$9.4,$0K
Electronics,Germany,3666,5/16/2023,285,No,1,Express,12.00%,$795.3,$620,5,0,$10.8,$3K
Electronics,Germany,8908,01/04/2023,554,No,1,Express,33.00%,$221.8,$246,8,1,$39.2,$1K
Electronics,Germany,8701,12/13/2023,172,No,1,Express,39.00%,$442.8,$106,3,4,$15.8,$1K
Electronics,Germany,6004,01/08/2023,498,No,2,Express,15.00%,$350.0,$85,2,0,$37.4,$1K
Electronics,Germany,3236,04/09/2023,201,No,2,Express,34.00%,$263.6,$43,1,1,$40.0,$0K
Electronics,Germany,2866,11/27/2023,633,No,3,Express,31.00%,$506.4,$367,5,0,$48.8,$2K
Electronics,Germany,8866,10/20/2023,551,No,3,Express,29.00%,$169.0,$94,6,5,$20.5,$1K
Electronics,Germany,2842,10/10/2023,869,No,4,Express,29.00%,$946.9,"$1,114",9,0,$8.1,$6K
Electronics,Germany,2350,12/17/2023,11,No,4,Express,32.00%,$122.1,$50,3,1,$47.4,$0K
Electronics,Germany,6369,11/19/2023,274,No,4,Express,31.00%,$955.4,$653,6,2,$6.0,$4K
Electronics,Germany,6139,01/09/2023,522,No,4,Express,36.00%,$984.3,$94,1,3,$17.9,$1K
Electronics,Germany,3507,1/25/2023,106,No,4,Express,31.00%,$141.5,$52,2,3,$41.2,$0K
Electronics,Germany,7065,1/27/2023,260,No,4,Express,18.00%,$458.9,$276,3,3,$47.4,$1K
Electronics,Germany,2729,12/24/2023,378,No,5,Express,10.00%,$103.7,$17,1,3,$2.2,$0K
Electronics,Germany,4958,1/24/2023,123,No,5,Express,21.00%,$841.5,$648,9,5,$14.3,$6K
Electronics,UK,4353,03/12/2023,675,No,1,Express,10.00%,$447.0,$438,9,0,$10.9,$4K
Electronics,UK,1421,11/22/2023,24,No,1,Express,14.00%,$26.1,$20,3,2,$43.5,$0K
Electronics,UK,9025,5/22/2023,567,No,1,Express,21.00%,$906.2,$969,5,2,$30.7,$4K
Electronics,UK,1724,12/10/2023,63,No,1,Express,22.00%,$458.0,$331,6,2,$5.4,$2K
Electronics,UK,7736,9/20/2023,607,No,1,Express,26.00%,$961.2,$555,3,5,$28.8,$2K
Electronics,UK,1115,12/05/2023,745,No,1,Express,7.00%,$74.9,$98,5,5,$14.5,$0K
Electronics,UK,2130,01/10/2023,22,No,1,Express,17.00%,$572.7,$934,9,5,$11.3,$4K
Electronics,UK,1580,02/10/2023,352,No,2,Express,21.00%,$600.5,$188,2,3,$33.1,$1K
Electronics,UK,1143,8/19/2023,792,No,2,Express,18.00%,$190.1,$194,8,3,$44.2,$1K
Electronics,UK,7931,06/01/2023,371,No,2,Express,8.00%,$995.6,"$1,249",5,4,$39.0,$5K
Electronics,UK,9450,1/22/2023,5,No,3,Express,36.00%,$50.0,$4,1,2,$7.5,$0K
Electronics,UK,9196,2/26/2023,966,No,3,Express,30.00%,$146.4,$198,7,2,$36.4,$1K
Electronics,UK,4449,5/19/2023,179,No,3,Express,37.00%,$165.8,$145,5,3,$25.6,$1K
Electronics,UK,2652,11/10/2023,540,No,4,Express,10.00%,$186.5,$292,7,2,$13.1,$1K
Electronics,UK,9908,5/17/2023,301,No,4,Express,13.00%,$336.5,$675,10,2,$48.0,$3K
Electronics,UK,1157,11/02/2023,697,No,5,Express,16.00%,$281.8,$94,2,1,$21.1,$0K
Electronics,UK,1482,4/16/2023,649,No,5,Express,20.00%,$317.4,$366,10,1,$18.8,$3K
Electronics,USA,8754,6/20/2023,852,No,1,Express,13.00%,$193.0,$214,6,0,$29.3,$1K
Electronics,USA,2370,5/25/2023,288,No,1,Express,21.00%,$660.4,$168,3,1,$35.7,$2K
Electronics,USA,4380,11/09/2023,464,No,1,Express,13.00%,$338.4,$350,5,2,$4.8,$1K
Electronics,USA,1083,8/23/2023,855,No,1,Express,22.00%,$174.3,$174,6,3,$32.5,$1K
Electronics,USA,8140,02/05/2023,177,No,1,Express,15.00%,$16.4,$14,7,3,$13.3,$0K
Electronics,USA,2949,07/05/2023,947,No,2,Express,24.00%,$60.8,$12,2,1,$15.6,$0K
Electronics,USA,8156,03/06/2023,666,No,2,Express,29.00%,$824.8,"$1,184",8,2,$6.6,$5K
Electronics,USA,3943,10/18/2023,82,No,3,Express,16.00%,$177.1,$159,5,4,$39.4,$1K
Electronics,USA,2137,1/16/2023,961,No,4,Express,26.00%,$329.0,$642,10,1,$36.9,$2K
Electronics,USA,4744,8/24/2023,425,No,4,Express,31.00%,$939.0,$385,4,2,$12.8,$3K
Electronics,USA,6480,9/28/2023,855,No,4,Express,20.00%,$315.5,$244,5,4,$33.9,$1K
Electronics,USA,5460,07/08/2023,185,No,4,Express,15.00%,$934.6,$320,4,5,$20.4,$3K
Electronics,USA,7468,11/14/2023,284,No,5,Express,14.00%,$201.9,$17,1,1,$47.5,$0K
Electronics,USA,4676,4/25/2023,310,No,5,Express,22.00%,$601.0,$252,3,5,$10.2,$1K
Electronics,USA,2908,9/13/2023,3,No,5,Express,35.00%,$772.1,$294,5,5,$3.8,$3K
Home,Canada,1081,9/28/2023,645,No,1,Express,6.00%,$184.1,$40,1,2,$41.1,$0K
Home,Canada,9001,06/07/2023,63,No,1,Express,13.00%,$604.1,$299,2,2,$10.9,$1K
Home,Canada,9925,07/11/2023,39,No,1,Express,38.00%,$494.9,$136,2,2,$16.5,$1K
Home,Canada,9045,8/17/2023,573,No,1,Express,19.00%,$580.4,"$1,026",9,2,$13.4,$4K
Home,Canada,1200,6/22/2023,487,No,1,Express,15.00%,$488.4,$417,7,3,$43.5,$3K
Home,Canada,8518,8/17/2023,764,No,1,Express,24.00%,$375.8,$741,10,4,$47.1,$3K
Home,Canada,7284,7/22/2023,27,No,1,Express,8.00%,$899.7,$318,2,5,$18.6,$2K
Home,Canada,7132,12/02/2023,906,No,2,Express,19.00%,$91.5,$125,8,1,$27.6,$1K
Home,Canada,1085,8/26/2023,230,No,2,Express,38.00%,$69.0,$41,5,2,$33.4,$0K
Home,Canada,3977,09/12/2023,560,No,2,Express,34.00%,$332.5,$552,10,4,$20.0,$2K
Home,Canada,6880,3/26/2023,909,No,2,Express,29.00%,$838.9,"$1,302",8,5,$15.2,$5K
Home,Canada,8184,8/20/2023,22,No,3,Express,19.00%,$651.3,$846,6,0,$14.9,$3K
Home,Canada,9626,12/06/2023,862,No,3,Express,24.00%,$814.2,$518,7,2,$19.3,$4K
Home,Canada,1412,11/21/2023,224,No,3,Express,22.00%,$31.0,$4,1,4,$14.6,$0K
Home,Canada,3749,11/11/2023,804,No,3,Express,31.00%,$327.3,$537,9,4,$43.3,$2K
Home,Canada,1318,07/06/2023,266,No,3,Express,7.00%,$258.8,$186,3,5,$36.0,$1K
Home,Canada,4124,6/16/2023,71,No,3,Express,25.00%,$572.9,$200,4,5,$33.9,$2K
Home,Canada,1403,9/26/2023,108,No,3,Express,5.00%,$308.9,$730,9,5,$31.4,$3K
Home,Canada,1378,11/04/2023,752,No,4,Express,34.00%,$228.9,$145,4,1,$22.3,$1K
Home,Canada,3565,11/15/2023,855,No,4,Express,36.00%,$734.8,$972,8,4,$17.2,$4K
Home,Canada,1304,10/04/2023,938,No,5,Express,38.00%,$953.2,$654,7,1,$14.6,$4K
Home,Canada,1674,05/09/2023,374,No,5,Express,13.00%,$351.5,$438,5,4,$34.2,$2K
Home,Canada,7584,9/25/2023,738,No,5,Express,6.00%,$739.8,$728,8,4,$37.2,$6K
Home,Canada,6944,3/15/2023,400,No,5,Express,7.00%,$785.9,$627,5,5,$27.2,$4K
Home,France,6395,3/21/2023,750,No,1,Express,20.00%,$107.4,$114,5,0,$24.6,$0K
